"","date","daily_temperature_2m_max","daily_temperature_2m_min","daily_sunshine_duration","daily_precipitation_sum","location"
"1",1940-01-01,NA,NA,NA,NA,"liestal"
"2",1940-01-02,-3.8,-9,25669.42,0,"liestal"
"3",1940-01-03,0.3,-10.5,25581.96,0,"liestal"
"4",1940-01-04,2,-3.1,7200,0,"liestal"
"5",1940-01-05,3.3,-1,24918.27,0,"liestal"
"6",1940-01-06,3.8,-3.5,25914.68,0,"liestal"
"7",1940-01-07,1.8,-3.7,136.47,0.2,"liestal"
"8",1940-01-08,4.1,-0.4,9459.65,1.3,"liestal"
"9",1940-01-09,0.4,-6,18440.57,6,"liestal"
"10",1940-01-10,-5.9,-11.7,26250.83,0,"liestal"
"11",1940-01-11,-7.2,-12.3,26617.59,0,"liestal"
"12",1940-01-12,-2.9,-11.7,26793.21,0,"liestal"
"13",1940-01-13,0.9,-7.9,26894.62,0,"liestal"
"14",1940-01-14,1.8,-7.8,26986.1,0,"liestal"
"15",1940-01-15,1.7,-6.1,25706.99,0,"liestal"
"16",1940-01-16,-3,-6.4,25278.6,1,"liestal"
"17",1940-01-17,-2.4,-14.1,14382.17,1.6,"liestal"
"18",1940-01-18,-9.5,-17.4,27594.2,0,"liestal"
"19",1940-01-19,-10.6,-16.2,27784.14,0,"liestal"
"20",1940-01-20,-10.9,-17.2,25990.43,0.4,"liestal"
"21",1940-01-21,-7,-11.9,13132.65,2.7,"liestal"
"22",1940-01-22,-4.3,-11.1,22080.8,2,"liestal"
"23",1940-01-23,-8.1,-15.6,27849.27,0,"liestal"
"24",1940-01-24,-3.1,-16,28456.07,0,"liestal"
"25",1940-01-25,-4.7,-13.5,28572.69,0,"liestal"
"26",1940-01-26,-2.2,-14.3,28355.39,0,"liestal"
"27",1940-01-27,1.8,-4.7,1685.54,6.1,"liestal"
"28",1940-01-28,1.3,-5.5,19722.89,2.2,"liestal"
"29",1940-01-29,-2.7,-9.7,18012.8,0.2,"liestal"
"30",1940-01-30,-1,-3.8,0,7.2,"liestal"
"31",1940-01-31,0.2,-2.2,2674.63,3.6,"liestal"
"32",1940-02-01,1.1,-4.4,0,5.1,"liestal"
"33",1940-02-02,4.4,-1.6,29462.7,0.1,"liestal"
"34",1940-02-03,4.5,-2.3,26268.51,0,"liestal"
"35",1940-02-04,4.5,-2.9,133.44,2.4,"liestal"
"36",1940-02-05,7.4,-1.9,29403.65,0,"liestal"
"37",1940-02-06,7.6,-2.1,28075.98,1.1,"liestal"
"38",1940-02-07,7.2,-4.1,12574,2.3,"liestal"
"39",1940-02-08,7.4,2.7,22665.85,1,"liestal"
"40",1940-02-09,5.9,-1.5,27057.67,0.2,"liestal"
"41",1940-02-10,0.2,-7.7,28518.75,0.7,"liestal"
"42",1940-02-11,-0.1,-8.7,15346.47,0,"liestal"
"43",1940-02-12,2,-13.1,4379.07,4.4,"liestal"
"44",1940-02-13,-9.5,-15.6,28857.08,0.2,"liestal"
"45",1940-02-14,-10.2,-15.2,22156.38,1,"liestal"
"46",1940-02-15,-5.7,-11.1,572.55,3.8,"liestal"
"47",1940-02-16,-2.7,-12.8,17584.79,1.6,"liestal"
"48",1940-02-17,3.3,-12.1,16118.55,3.3,"liestal"
"49",1940-02-18,1.8,-3.8,24743.58,1.5,"liestal"
"50",1940-02-19,7.5,-3.3,0,11.4,"liestal"
"51",1940-02-20,6,-0.3,23911.71,1.1,"liestal"
"52",1940-02-21,7.7,-1.6,33225.48,0,"liestal"
"53",1940-02-22,10.1,-1.4,32816.65,0,"liestal"
"54",1940-02-23,11.9,0.8,27950.43,0,"liestal"
"55",1940-02-24,12.2,1.8,34532.56,0,"liestal"
"56",1940-02-25,10.3,-0.8,34629.33,0,"liestal"
"57",1940-02-26,8.9,-0.2,34725.74,0,"liestal"
"58",1940-02-27,12.2,0.1,35089.23,0,"liestal"
"59",1940-02-28,12.3,5.4,21765.95,0,"liestal"
"60",1940-02-29,12.6,3.3,20211.47,0,"liestal"
"61",1940-03-01,6.9,-0.1,12999.54,0,"liestal"
"62",1940-03-02,4.2,-5.1,36249.56,0,"liestal"
"63",1940-03-03,5.9,-5.4,36271.98,0,"liestal"
"64",1940-03-04,7.9,-3.4,36971.97,0,"liestal"
"65",1940-03-05,3.7,-2.7,22026.96,1.1,"liestal"
"66",1940-03-06,0.3,-3.3,34024,1.5,"liestal"
"67",1940-03-07,0.8,-3.4,35663.3,1.4,"liestal"
"68",1940-03-08,2,-3.8,33060.53,0.1,"liestal"
"69",1940-03-09,6.7,-4.8,38021.91,0,"liestal"
"70",1940-03-10,10.1,-4.3,38230.25,0,"liestal"
"71",1940-03-11,12.5,1.7,38416.32,0,"liestal"
"72",1940-03-12,14.3,2.1,22040.02,2.6,"liestal"
"73",1940-03-13,13.8,6.1,24245.39,4,"liestal"
"74",1940-03-14,14,2.9,24434.04,9.8,"liestal"
"75",1940-03-15,6.3,-2,38906.09,0.1,"liestal"
"76",1940-03-16,8.6,-2.9,38938.03,0,"liestal"
"77",1940-03-17,8.5,1,10538.15,4.6,"liestal"
"78",1940-03-18,17.6,5.5,25572.09,5.9,"liestal"
"79",1940-03-19,14.4,7.9,36000,0.1,"liestal"
"80",1940-03-20,10.4,5.2,35951.77,0,"liestal"
"81",1940-03-21,11.5,4.7,20141.56,0.4,"liestal"
"82",1940-03-22,16.7,2.6,39786.63,0.1,"liestal"
"83",1940-03-23,12.5,4.5,31138.43,3.3,"liestal"
"84",1940-03-24,15.8,2.6,39881.41,0,"liestal"
"85",1940-03-25,16.9,4.1,39600,0,"liestal"
"86",1940-03-26,17.2,7,33204.72,2.8,"liestal"
"87",1940-03-27,10.9,2.5,6627.53,11.6,"liestal"
"88",1940-03-28,3,-2.8,40107.57,1.3,"liestal"
"89",1940-03-29,5.1,-3.4,40584.98,1.3,"liestal"
"90",1940-03-30,3.7,-2.8,1684.35,3,"liestal"
"91",1940-03-31,10.4,2.6,32701.32,0.6,"liestal"
"92",1940-04-01,15.9,-0.4,42183.17,0,"liestal"
"93",1940-04-02,17.5,4.1,40669.1,1.7,"liestal"
"94",1940-04-03,9.7,7.5,14824.54,9.4,"liestal"
"95",1940-04-04,8.9,6,2496.17,11.4,"liestal"
"96",1940-04-05,8.6,3.3,24538.85,12.2,"liestal"
"97",1940-04-06,5,1,26398.6,1.7,"liestal"
"98",1940-04-07,11.1,0.5,43981.64,0,"liestal"
"99",1940-04-08,10.1,-1.9,33939.69,0.1,"liestal"
"100",1940-04-09,7,2.2,37014.53,2.1,"liestal"
"101",1940-04-10,7.3,3.1,31345.8,4.5,"liestal"
"102",1940-04-11,7.3,-0.4,43316.93,0.2,"liestal"
"103",1940-04-12,6.1,-1.1,40272.87,0.7,"liestal"
"104",1940-04-13,6.6,1.8,33251.37,3,"liestal"
"105",1940-04-14,6.3,0.7,23954.57,0.9,"liestal"
"106",1940-04-15,13.9,3.9,31280.86,0.4,"liestal"
"107",1940-04-16,14.3,5.1,40245.04,3.7,"liestal"
"108",1940-04-17,15.2,4.4,18332.09,3,"liestal"
"109",1940-04-18,19.1,6.3,34461.11,5.8,"liestal"
"110",1940-04-19,16.7,4.5,46274,0,"liestal"
"111",1940-04-20,18.6,1.7,46456.45,0,"liestal"
"112",1940-04-21,21.6,5.8,46638.38,0,"liestal"
"113",1940-04-22,22.6,7.5,46729.96,0,"liestal"
"114",1940-04-23,23.8,8.1,46800,0,"liestal"
"115",1940-04-24,22.2,10.3,35470.54,0.3,"liestal"
"116",1940-04-25,13.2,8,4573.31,2.1,"liestal"
"117",1940-04-26,16.9,6.5,39627.19,0.1,"liestal"
"118",1940-04-27,16.5,10.3,31333.7,2.6,"liestal"
"119",1940-04-28,17.5,10.6,34590.62,4.7,"liestal"
"120",1940-04-29,18.4,8.8,35289.83,3.4,"liestal"
"121",1940-04-30,17.7,8.7,36000.91,3.3,"liestal"
"122",1940-05-01,18,7.1,6204.47,4.3,"liestal"
"123",1940-05-02,20,7.8,35712.82,1.2,"liestal"
"124",1940-05-03,17.8,9.7,24329.8,9.9,"liestal"
"125",1940-05-04,18.1,7.9,16902.64,1.9,"liestal"
"126",1940-05-05,14,9.4,4545.57,6.7,"liestal"
"127",1940-05-06,15,8.1,39999.46,0.4,"liestal"
"128",1940-05-07,16.2,6.6,44850.41,0.4,"liestal"
"129",1940-05-08,16.5,9.5,44678.99,0.6,"liestal"
"130",1940-05-09,19.3,8.2,47663.73,6.6,"liestal"
"131",1940-05-10,19.6,6.8,43597.69,1.7,"liestal"
"132",1940-05-11,19.3,7.8,48329,0.4,"liestal"
"133",1940-05-12,14.9,4.3,47574.04,0,"liestal"
"134",1940-05-13,14.6,3.8,48935.58,0,"liestal"
"135",1940-05-14,19.2,4.8,49796.17,0,"liestal"
"136",1940-05-15,21.7,7.8,49418.59,0,"liestal"
"137",1940-05-16,15.8,6.6,49504.35,0.7,"liestal"
"138",1940-05-17,8.6,4.4,10194.78,6.1,"liestal"
"139",1940-05-18,14,6.3,12810.49,1.3,"liestal"
"140",1940-05-19,15.1,4.6,50517.39,0,"liestal"
"141",1940-05-20,18.1,5.1,50737.16,0.2,"liestal"
"142",1940-05-21,21.9,5.6,49366.79,0,"liestal"
"143",1940-05-22,21.6,10.3,38339.12,5.6,"liestal"
"144",1940-05-23,15.5,10.5,4378.6,11.7,"liestal"
"145",1940-05-24,20,9.2,45151.31,0.7,"liestal"
"146",1940-05-25,24.6,7.8,49095.16,0,"liestal"
"147",1940-05-26,26.6,13.4,51857.57,0,"liestal"
"148",1940-05-27,22.5,12,50695.49,0.1,"liestal"
"149",1940-05-28,23.5,11.5,39472.92,1.2,"liestal"
"150",1940-05-29,17.6,11.6,47132.76,3.5,"liestal"
"151",1940-05-30,13.7,10.8,3074.39,20.1,"liestal"
"152",1940-05-31,15.4,10.1,47839.09,1.5,"liestal"
"153",1940-06-01,15.1,9.1,42535.88,1,"liestal"
"154",1940-06-02,17.9,7.9,52481.02,0.2,"liestal"
"155",1940-06-03,20.7,6.1,52556.2,0,"liestal"
"156",1940-06-04,23,7.5,52627.7,0,"liestal"
"157",1940-06-05,24.9,9.4,52695.41,0,"liestal"
"158",1940-06-06,25.2,12.3,52759.26,0,"liestal"
"159",1940-06-07,25.2,10.5,52165.8,0,"liestal"
"160",1940-06-08,24.7,11.4,52875.01,0,"liestal"
"161",1940-06-09,26.3,10.2,52926.75,0,"liestal"
"162",1940-06-10,26.5,11.3,52974.3,0.8,"liestal"
"163",1940-06-11,26,13.2,44604.18,2.1,"liestal"
"164",1940-06-12,20.5,13,33335.27,5.3,"liestal"
"165",1940-06-13,20.7,12.9,38905.99,0.2,"liestal"
"166",1940-06-14,19.8,11.4,52191.1,0.7,"liestal"
"167",1940-06-15,17.9,11.9,49472.61,0.6,"liestal"
"168",1940-06-16,18.7,10.7,49422.62,0,"liestal"
"169",1940-06-17,17.3,13.5,51295.65,3.2,"liestal"
"170",1940-06-18,21.4,13.1,50777.71,5.7,"liestal"
"171",1940-06-19,23.3,11.2,52850.53,0.1,"liestal"
"172",1940-06-20,23.4,12.4,53205.04,0.1,"liestal"
"173",1940-06-21,23.3,12.5,53203.32,0,"liestal"
"174",1940-06-22,22.4,14.3,42719.64,0.5,"liestal"
"175",1940-06-23,24.3,14.4,35412.4,1.4,"liestal"
"176",1940-06-24,24.8,13.7,43003,6.6,"liestal"
"177",1940-06-25,18.1,12,16832.2,11.8,"liestal"
"178",1940-06-26,17.3,9.8,48510.36,0.5,"liestal"
"179",1940-06-27,16.4,9,47129.21,0.3,"liestal"
"180",1940-06-28,16.4,9.1,53068.77,0.8,"liestal"
"181",1940-06-29,19.5,8.8,41824.38,0.4,"liestal"
"182",1940-06-30,21.3,10.7,34746.04,0,"liestal"
"183",1940-07-01,23.3,12,51856.97,0,"liestal"
"184",1940-07-02,26.5,12.8,51577.14,0.1,"liestal"
"185",1940-07-03,26,15.7,51916.76,0,"liestal"
"186",1940-07-04,20.5,12.3,50851.59,0.5,"liestal"
"187",1940-07-05,21.1,11.1,48153.43,0.5,"liestal"
"188",1940-07-06,27.1,10.3,45773.57,0.5,"liestal"
"189",1940-07-07,19.2,13.5,6407.83,14.7,"liestal"
"190",1940-07-08,18.3,12.4,24963.3,6.6,"liestal"
"191",1940-07-09,21,10.5,51461.16,0.4,"liestal"
"192",1940-07-10,23.9,8.3,52371.88,0,"liestal"
"193",1940-07-11,21.8,13.7,44256.72,1.4,"liestal"
"194",1940-07-12,16.1,10.6,22975.45,2.6,"liestal"
"195",1940-07-13,17.8,9.5,48967.25,0.2,"liestal"
"196",1940-07-14,20.4,9,33469.39,2.6,"liestal"
"197",1940-07-15,23.9,14,49017.55,3,"liestal"
"198",1940-07-16,17.7,12.1,18275.62,10.7,"liestal"
"199",1940-07-17,16.5,12.2,8462.08,6.6,"liestal"
"200",1940-07-18,18.8,10.9,37390.66,2.5,"liestal"
"201",1940-07-19,23,10.9,45807.75,0,"liestal"
"202",1940-07-20,25.7,12.5,40568.49,1,"liestal"
"203",1940-07-21,22.4,14.5,48708.8,4.5,"liestal"
"204",1940-07-22,18.7,14.6,37919.73,4.4,"liestal"
"205",1940-07-23,19.7,13.9,35820.38,2.8,"liestal"
"206",1940-07-24,18.8,14.6,30339.31,4.4,"liestal"
"207",1940-07-25,21.6,14.9,32933.93,8.5,"liestal"
"208",1940-07-26,23.2,15.9,44044.65,0.5,"liestal"
"209",1940-07-27,20.4,13,43375.5,0.6,"liestal"
"210",1940-07-28,17.6,10.3,49468.45,0,"liestal"
"211",1940-07-29,20.2,6.8,49237.62,0,"liestal"
"212",1940-07-30,17.6,10.1,49125.32,0.8,"liestal"
"213",1940-07-31,19.8,11.3,44396.25,0,"liestal"
"214",1940-08-01,21.1,12.6,48843.73,0.2,"liestal"
"215",1940-08-02,24.2,11,48893.69,0,"liestal"
"216",1940-08-03,25.5,9.6,48591.91,0,"liestal"
"217",1940-08-04,26.3,11.6,48016.16,0,"liestal"
"218",1940-08-05,27.3,14.8,47326.45,0.1,"liestal"
"219",1940-08-06,24.1,15.5,47098.39,4,"liestal"
"220",1940-08-07,23.8,14.9,45803.42,0.2,"liestal"
"221",1940-08-08,23.9,15.7,47095.75,0.1,"liestal"
"222",1940-08-09,26.4,13.3,46800,0,"liestal"
"223",1940-08-10,24.5,15.6,37329.38,4.1,"liestal"
"224",1940-08-11,22.2,15.5,46847.3,0.2,"liestal"
"225",1940-08-12,19.8,10.9,46988.08,0,"liestal"
"226",1940-08-13,18.4,8.5,46981.02,0,"liestal"
"227",1940-08-14,20,8.7,46800,0,"liestal"
"228",1940-08-15,21.2,10.3,46800,0,"liestal"
"229",1940-08-16,19.9,11.7,46800,0.3,"liestal"
"230",1940-08-17,20.5,9.2,46776.31,0,"liestal"
"231",1940-08-18,23.4,10.6,46702.21,0,"liestal"
"232",1940-08-19,21.5,11.4,44804.3,1,"liestal"
"233",1940-08-20,16.8,10,39458.84,1.7,"liestal"
"234",1940-08-21,17.1,9.3,32558,0.2,"liestal"
"235",1940-08-22,13.1,9.6,45593.11,4.5,"liestal"
"236",1940-08-23,14.2,9.7,33137.71,2.6,"liestal"
"237",1940-08-24,14.3,5.8,29413.14,2.7,"liestal"
"238",1940-08-25,18.3,3.9,45715.71,0,"liestal"
"239",1940-08-26,22.4,6,44273.04,0,"liestal"
"240",1940-08-27,24.1,10.8,45339.43,0,"liestal"
"241",1940-08-28,18.2,12.5,43661.78,0,"liestal"
"242",1940-08-29,18.7,10.4,39268.95,0.1,"liestal"
"243",1940-08-30,15,6.2,39229.85,0.2,"liestal"
"244",1940-08-31,18.7,4.4,44578.09,0,"liestal"
"245",1940-09-01,24.1,7.6,44386.62,0,"liestal"
"246",1940-09-02,25.7,12.2,44194.95,0,"liestal"
"247",1940-09-03,24,10.9,44003.18,0,"liestal"
"248",1940-09-04,24.7,10.6,43811.41,0,"liestal"
"249",1940-09-05,26.3,12.5,43619.32,0,"liestal"
"250",1940-09-06,27.1,12.9,43062.38,0,"liestal"
"251",1940-09-07,27.5,13.1,42823.63,0,"liestal"
"252",1940-09-08,25.9,14.5,42168.02,0,"liestal"
"253",1940-09-09,17.9,12,40765.73,0,"liestal"
"254",1940-09-10,12,9.4,47.47,0.3,"liestal"
"255",1940-09-11,14,7.4,22236.55,3.2,"liestal"
"256",1940-09-12,12.8,6.6,24631.39,0.9,"liestal"
"257",1940-09-13,16.4,4.3,16459.02,1,"liestal"
"258",1940-09-14,13.9,10.9,2022.47,12.3,"liestal"
"259",1940-09-15,13,10.1,9049.46,18.8,"liestal"
"260",1940-09-16,15.1,8.9,30585.34,1.3,"liestal"
"261",1940-09-17,21,12.9,38203.23,0,"liestal"
"262",1940-09-18,18.2,10.3,20262.94,1.7,"liestal"
"263",1940-09-19,22.8,9,32295.16,0,"liestal"
"264",1940-09-20,19.8,13.2,39600,0.5,"liestal"
"265",1940-09-21,20.5,13.1,39488.47,0,"liestal"
"266",1940-09-22,21.8,15,39418.77,0.8,"liestal"
"267",1940-09-23,18.4,14.6,1428.83,10.8,"liestal"
"268",1940-09-24,16.5,12.6,16980.01,11.3,"liestal"
"269",1940-09-25,13,9.7,0,19.7,"liestal"
"270",1940-09-26,13.5,8,1031.86,9.3,"liestal"
"271",1940-09-27,17.4,6.5,35964.8,0,"liestal"
"272",1940-09-28,15.9,10.1,16043.36,6.6,"liestal"
"273",1940-09-29,10,5.3,35002.3,1.7,"liestal"
"274",1940-09-30,11,4.4,9760.31,0,"liestal"
"275",1940-10-01,11.4,3,34664.09,0,"liestal"
"276",1940-10-02,9.6,6.2,18850.27,0,"liestal"
"277",1940-10-03,15.6,7.6,28592.05,0.2,"liestal"
"278",1940-10-04,14.1,7.7,19673.68,0.8,"liestal"
"279",1940-10-05,15.7,6.4,32384.87,0,"liestal"
"280",1940-10-06,17.8,9.6,32481.33,0,"liestal"
"281",1940-10-07,15.8,10.9,16114.83,7,"liestal"
"282",1940-10-08,15.1,9.1,100.99,3.2,"liestal"
"283",1940-10-09,18.4,8.2,35969.26,0,"liestal"
"284",1940-10-10,15.3,8.6,9112.76,12.8,"liestal"
"285",1940-10-11,10.1,7.2,1587.99,13.3,"liestal"
"286",1940-10-12,11.9,7.8,1521.06,0.7,"liestal"
"287",1940-10-13,12,7.3,5461.88,1.4,"liestal"
"288",1940-10-14,16.1,6.9,32059.79,0,"liestal"
"289",1940-10-15,15.6,7,34854.37,0,"liestal"
"290",1940-10-16,13.5,6.5,29179.97,0,"liestal"
"291",1940-10-17,16.6,9.5,21741.6,0.5,"liestal"
"292",1940-10-18,16.7,6.3,32801.92,0,"liestal"
"293",1940-10-19,15.4,6.4,34440.37,0,"liestal"
"294",1940-10-20,15,6.4,34346.67,0,"liestal"
"295",1940-10-21,14.9,7.3,33713.66,0,"liestal"
"296",1940-10-22,13.4,7,27939.86,0,"liestal"
"297",1940-10-23,11.1,4.1,27867.74,0,"liestal"
"298",1940-10-24,10.2,2.4,32114.29,0,"liestal"
"299",1940-10-25,7.1,3.1,1243.49,4.8,"liestal"
"300",1940-10-26,3.4,1.4,2059.16,1.1,"liestal"
"301",1940-10-27,3.9,0.7,9562.73,0.3,"liestal"
"302",1940-10-28,3.4,-0.1,25977.82,0,"liestal"
"303",1940-10-29,3.2,-0.7,20598.26,0.5,"liestal"
"304",1940-10-30,2.3,-1.2,20948,0.5,"liestal"
"305",1940-10-31,8.9,-1.5,9254.43,5.6,"liestal"
"306",1940-11-01,12.9,8.3,0,10.1,"liestal"
"307",1940-11-02,11.1,9,17978.53,5.4,"liestal"
"308",1940-11-03,13.1,10.1,12448.1,1.5,"liestal"
"309",1940-11-04,17.9,12,0,2.3,"liestal"
"310",1940-11-05,11.8,7.6,21832.16,0.9,"liestal"
"311",1940-11-06,10.9,6.4,26427.22,6.4,"liestal"
"312",1940-11-07,8.6,6.1,15745.53,8.4,"liestal"
"313",1940-11-08,6.6,2.4,27564.13,1.5,"liestal"
"314",1940-11-09,7.8,-1,23731.43,0,"liestal"
"315",1940-11-10,7.3,0.8,0,2.2,"liestal"
"316",1940-11-11,8,5.9,5829.82,6.2,"liestal"
"317",1940-11-12,11,7.4,0,16,"liestal"
"318",1940-11-13,11.8,7.1,13255,3,"liestal"
"319",1940-11-14,10.6,6,8541.71,11.6,"liestal"
"320",1940-11-15,7,4.9,1738.5,3.8,"liestal"
"321",1940-11-16,10.6,3.7,15314.45,5,"liestal"
"322",1940-11-17,7.1,1.8,3730.42,1.6,"liestal"
"323",1940-11-18,8.6,1,26941.06,0,"liestal"
"324",1940-11-19,7.9,0.2,27827.53,0,"liestal"
"325",1940-11-20,9.1,0.8,27733.81,0,"liestal"
"326",1940-11-21,12.4,2.8,25476.13,0,"liestal"
"327",1940-11-22,11.3,2.3,21927.71,0.3,"liestal"
"328",1940-11-23,6.9,2.9,4245.54,0.7,"liestal"
"329",1940-11-24,4.6,-1.1,23966.65,0.2,"liestal"
"330",1940-11-25,6.5,-1.6,27264.8,0,"liestal"
"331",1940-11-26,3.8,-1.8,26719.61,0,"liestal"
"332",1940-11-27,7.7,-1.9,27115.21,0,"liestal"
"333",1940-11-28,3,-0.8,14799.84,1.9,"liestal"
"334",1940-11-29,1.5,-2.8,20351.57,2.5,"liestal"
"335",1940-11-30,0.9,-2.5,26387.43,0.6,"liestal"
"336",1940-12-01,0.5,-6.2,26818.54,0,"liestal"
"337",1940-12-02,-0.8,-8,26710.87,0,"liestal"
"338",1940-12-03,-0.1,-7.6,26177.49,0,"liestal"
"339",1940-12-04,0.8,-5.3,26486.03,0,"liestal"
"340",1940-12-05,2.2,-4.2,0,4.4,"liestal"
"341",1940-12-06,6.1,2.1,14739.24,12.4,"liestal"
"342",1940-12-07,2.6,0.3,11416.31,6.4,"liestal"
"343",1940-12-08,2.2,0.6,16561.75,5.6,"liestal"
"344",1940-12-09,3.4,1.2,19873.79,7.5,"liestal"
"345",1940-12-10,4.6,2.9,6126.74,13,"liestal"
"346",1940-12-11,3.8,0,18337.32,7.9,"liestal"
"347",1940-12-12,1.4,-0.2,17586.98,4.3,"liestal"
"348",1940-12-13,0.7,-5,11165.52,0,"liestal"
"349",1940-12-14,-3.8,-11.5,19886.13,0,"liestal"
"350",1940-12-15,-2.7,-13.2,25463.57,0,"liestal"
"351",1940-12-16,-7,-15.5,25390.29,0,"liestal"
"352",1940-12-17,-7.5,-18.3,25434.8,0,"liestal"
"353",1940-12-18,-9,-19.3,25446.23,0,"liestal"
"354",1940-12-19,-1.9,-16.4,1001.02,4,"liestal"
"355",1940-12-20,-1.9,-11.8,25215.16,0.1,"liestal"
"356",1940-12-21,-5.7,-15.9,25286.79,0,"liestal"
"357",1940-12-22,-6.5,-14.8,25294.54,0,"liestal"
"358",1940-12-23,-7,-12.4,25200,0,"liestal"
"359",1940-12-24,-8.9,-14.3,25209.83,0,"liestal"
"360",1940-12-25,-6.6,-16.7,25246.31,0,"liestal"
"361",1940-12-26,-6.9,-16.2,25305.02,0,"liestal"
"362",1940-12-27,-4.1,-16.6,1169.52,2.1,"liestal"
"363",1940-12-28,-1.2,-7.5,4507.54,1.3,"liestal"
"364",1940-12-29,-1,-5.4,11527.66,0.4,"liestal"
"365",1940-12-30,3.2,-2.9,8617.87,6,"liestal"
"366",1940-12-31,8,3.4,0,12.1,"liestal"
"367",1941-01-01,4.8,-0.5,0,7.4,"liestal"
"368",1941-01-02,1.7,-10.3,0,12.9,"liestal"
"369",1941-01-03,-10.3,-11.6,1441.67,9.8,"liestal"
"370",1941-01-04,-9.2,-11.6,11425.59,1.6,"liestal"
"371",1941-01-05,-7.9,-14,25433.07,0,"liestal"
"372",1941-01-06,-8.2,-16.8,25729.82,0,"liestal"
"373",1941-01-07,-5.4,-10.8,13122.05,0.8,"liestal"
"374",1941-01-08,-7.1,-12.3,26097.83,0,"liestal"
"375",1941-01-09,-5.8,-12.3,21889.78,0,"liestal"
"376",1941-01-10,-5.2,-13.8,26600.01,0,"liestal"
"377",1941-01-11,-5.6,-14.8,26788.48,0,"liestal"
"378",1941-01-12,-4.4,-15.6,26935.47,0,"liestal"
"379",1941-01-13,-4.8,-18.9,26971.31,0,"liestal"
"380",1941-01-14,-6.9,-18.3,25752.79,0,"liestal"
"381",1941-01-15,-5.6,-13.4,12102.48,0,"liestal"
"382",1941-01-16,-8.8,-10.5,0,2.9,"liestal"
"383",1941-01-17,-6.6,-12.6,24249.65,2.1,"liestal"
"384",1941-01-18,-1.3,-12.7,23515.49,2.2,"liestal"
"385",1941-01-19,5.6,-0.6,15645.8,8.5,"liestal"
"386",1941-01-20,8.8,2,10352.96,5.2,"liestal"
"387",1941-01-21,5,0.1,24864.06,0,"liestal"
"388",1941-01-22,3.7,1,10864.48,2.4,"liestal"
"389",1941-01-23,6.6,-1.5,4152.54,7.6,"liestal"
"390",1941-01-24,7.5,2.2,11408.85,6.8,"liestal"
"391",1941-01-25,7.3,2.9,0,9.1,"liestal"
"392",1941-01-26,7,2.8,20889.28,3.4,"liestal"
"393",1941-01-27,4,-2.8,2029.46,1.9,"liestal"
"394",1941-01-28,2.3,-3.3,2818.19,1.7,"liestal"
"395",1941-01-29,2.4,-0.1,21309.22,0.8,"liestal"
"396",1941-01-30,2.7,-2.5,26134.14,1.1,"liestal"
"397",1941-01-31,0.8,-1.2,0,5.8,"liestal"
"398",1941-02-01,4.4,-0.4,12333.73,6.3,"liestal"
"399",1941-02-02,1.6,-2.3,25662.67,5.8,"liestal"
"400",1941-02-03,0,-2.3,0,3.9,"liestal"
"401",1941-02-04,-2.3,-5.1,0,2.7,"liestal"
"402",1941-02-05,-4.7,-8,6068.62,0.4,"liestal"
"403",1941-02-06,-3.8,-14,19133.23,0.5,"liestal"
"404",1941-02-07,3.8,-3.7,16657.81,2.9,"liestal"
"405",1941-02-08,6.5,3.9,1281.15,3.2,"liestal"
"406",1941-02-09,8.9,1.3,23634.91,0.3,"liestal"
"407",1941-02-10,8.9,-0.2,30388.95,0,"liestal"
"408",1941-02-11,9.1,0.6,30745.82,0,"liestal"
"409",1941-02-12,8.2,-0.6,13252.39,0,"liestal"
"410",1941-02-13,8.1,1.2,15444.95,2.7,"liestal"
"411",1941-02-14,10.3,-0.6,26938.68,0.5,"liestal"
"412",1941-02-15,9.1,0.8,22916.14,2.3,"liestal"
"413",1941-02-16,6.4,0.8,0,1,"liestal"
"414",1941-02-17,8.7,0.1,32656.18,0,"liestal"
"415",1941-02-18,8.3,2.2,7206.03,3.9,"liestal"
"416",1941-02-19,6,2.9,25589.91,3.5,"liestal"
"417",1941-02-20,5.8,-0.7,22511.03,2.8,"liestal"
"418",1941-02-21,5.4,-1.1,18834.42,1.9,"liestal"
"419",1941-02-22,2.7,-2.9,30628.02,0.3,"liestal"
"420",1941-02-23,5.7,-0.8,11455.51,11.6,"liestal"
"421",1941-02-24,4.6,-3.7,27002.8,2.9,"liestal"
"422",1941-02-25,3.6,-4.2,31171.1,2,"liestal"
"423",1941-02-26,3.6,-4,32352.26,0,"liestal"
"424",1941-02-27,6.1,-2.6,20202.66,0,"liestal"
"425",1941-02-28,12.2,2.3,19717.35,0,"liestal"
"426",1941-03-01,11,5,22811.53,7.8,"liestal"
"427",1941-03-02,16.5,3.8,33013.18,0,"liestal"
"428",1941-03-03,9.5,5.7,7877.21,5.1,"liestal"
"429",1941-03-04,9,1.8,16074.81,6.1,"liestal"
"430",1941-03-05,5.2,-2.4,31086.61,1.5,"liestal"
"431",1941-03-06,8.5,-2.8,33150.23,0.3,"liestal"
"432",1941-03-07,11.9,2.9,13487.39,0.1,"liestal"
"433",1941-03-08,11.2,3.1,18830.93,1.3,"liestal"
"434",1941-03-09,9.2,-0.8,37783.99,0.6,"liestal"
"435",1941-03-10,11.3,-0.2,32744.03,0.1,"liestal"
"436",1941-03-11,12,0.2,38388,0,"liestal"
