"","date","daily_temperature_2m_max","daily_temperature_2m_min","daily_sunshine_duration","daily_precipitation_sum","location"
"1",1940-01-01,-2.3,-7.6,NA,NA,"washingtondc"
"2",1940-01-02,-3.3,-8.1,30447.05,0,"washingtondc"
"3",1940-01-03,-2,-8.8,30507.86,0,"washingtondc"
"4",1940-01-04,-0.2,-7.5,14400,0.4,"washingtondc"
"5",1940-01-05,6.3,-7.3,28800,0,"washingtondc"
"6",1940-01-06,-1.2,-8.1,30667.24,0,"washingtondc"
"7",1940-01-07,-0.8,-7.9,25200,1.9,"washingtondc"
"8",1940-01-08,2.1,-2.6,25385.76,2.9,"washingtondc"
"9",1940-01-09,0.1,-5.7,30841.71,0,"washingtondc"
"10",1940-01-10,1.5,-7,10826.36,0,"washingtondc"
"11",1940-01-11,2.1,-8.4,3102.7,0.1,"washingtondc"
"12",1940-01-12,4.3,0.2,5071.24,3.8,"washingtondc"
"13",1940-01-13,6.8,0,17562.3,0,"washingtondc"
"14",1940-01-14,12.6,3.5,0,18.5,"washingtondc"
"15",1940-01-15,6.8,-0.8,31302.53,0,"washingtondc"
"16",1940-01-16,2.3,-3,30483.36,0,"washingtondc"
"17",1940-01-17,2.1,-3.3,24147.46,0,"washingtondc"
"18",1940-01-18,2.8,-4.2,30745.13,0.3,"washingtondc"
"19",1940-01-19,-2.2,-12.8,31514.67,5.7,"washingtondc"
"20",1940-01-20,-4.2,-14.4,31724.49,0,"washingtondc"
"21",1940-01-21,-1,-11.3,31853.44,0,"washingtondc"
"22",1940-01-22,2.5,-9.5,31936.14,0,"washingtondc"
"23",1940-01-23,-0.6,-6.5,5403.2,2.5,"washingtondc"
"24",1940-01-24,0.2,-4.7,13880.67,20.6,"washingtondc"
"25",1940-01-25,-2.7,-9.4,32120.28,0,"washingtondc"
"26",1940-01-26,-4.2,-11.2,32396.27,0,"washingtondc"
"27",1940-01-27,-4.5,-14.6,32552.96,0,"washingtondc"
"28",1940-01-28,-2.8,-14.2,32642.59,0,"washingtondc"
"29",1940-01-29,-0.9,-12.7,17137.2,0,"washingtondc"
"30",1940-01-30,2.3,-10.3,32820.51,0,"washingtondc"
"31",1940-01-31,2.1,-10.5,31078.36,0,"washingtondc"
"32",1940-02-01,3.9,-14.3,33104.57,0,"washingtondc"
"33",1940-02-02,1.7,-11.2,32671.53,0.3,"washingtondc"
"34",1940-02-03,0.2,-12.6,33528.45,0,"washingtondc"
"35",1940-02-04,4.3,-10.4,32400,0.1,"washingtondc"
"36",1940-02-05,6.4,-2.6,32400,0.2,"washingtondc"
"37",1940-02-06,10.8,-2.8,1359.78,6.6,"washingtondc"
"38",1940-02-07,10.7,0.4,5753.73,0.5,"washingtondc"
"39",1940-02-08,5.7,-3.4,29050.56,0,"washingtondc"
"40",1940-02-09,10.9,-1.9,33951.44,0,"washingtondc"
"41",1940-02-10,14,0.2,0,12.7,"washingtondc"
"42",1940-02-11,14,1.4,31123.72,5.9,"washingtondc"
"43",1940-02-12,11.7,-1.4,25566.73,0,"washingtondc"
"44",1940-02-13,7.2,3.5,15518.82,2.2,"washingtondc"
"45",1940-02-14,5.5,-2.2,0,30.8,"washingtondc"
"46",1940-02-15,3,-4.3,35380.16,0.6,"washingtondc"
"47",1940-02-16,5.4,-6.7,35583.87,0,"washingtondc"
"48",1940-02-17,4.7,-5.2,35104.38,0,"washingtondc"
"49",1940-02-18,6.7,-3.4,0,17.5,"washingtondc"
"50",1940-02-19,8.5,2.5,0,11.9,"washingtondc"
"51",1940-02-20,3.8,1.3,1152.8,4.4,"washingtondc"
"52",1940-02-21,4.2,-2,36393.37,0,"washingtondc"
"53",1940-02-22,3.8,-4.6,36343.27,0,"washingtondc"
"54",1940-02-23,3.9,-2.3,36450.52,0,"washingtondc"
"55",1940-02-24,6.9,-3.2,7557.32,1.5,"washingtondc"
"56",1940-02-25,5.5,-2.4,30938.96,0.4,"washingtondc"
"57",1940-02-26,1.9,-5.7,37164.9,0,"washingtondc"
"58",1940-02-27,4.4,-3.8,0,5.9,"washingtondc"
"59",1940-02-28,11.4,-0.2,26301.96,0.5,"washingtondc"
"60",1940-02-29,8.7,0.9,34929.39,0.5,"washingtondc"
"61",1940-03-01,13.2,1.1,27019.34,0,"washingtondc"
"62",1940-03-02,4.2,2.7,0,8.5,"washingtondc"
"63",1940-03-03,12.9,3.9,0,20.4,"washingtondc"
"64",1940-03-04,12.5,5.4,1339.92,4.3,"washingtondc"
"65",1940-03-05,10.9,3,38392.58,0,"washingtondc"
"66",1940-03-06,8.5,0.6,34856.37,0,"washingtondc"
"67",1940-03-07,9.7,-0.7,38519.72,0,"washingtondc"
"68",1940-03-08,8.6,-0.7,35430.89,0,"washingtondc"
"69",1940-03-09,8.2,-0.6,38645.2,0,"washingtondc"
"70",1940-03-10,8.3,-1,30883.3,0,"washingtondc"
"71",1940-03-11,5.5,-3.8,36354.41,0,"washingtondc"
"72",1940-03-12,5.6,-4,34406.69,0.6,"washingtondc"
"73",1940-03-13,4.7,0.4,0,1.6,"washingtondc"
"74",1940-03-14,8.4,1.3,0,32.6,"washingtondc"
"75",1940-03-15,5,-0.9,38112.25,0,"washingtondc"
"76",1940-03-16,11.2,-2.6,31949.54,0,"washingtondc"
"77",1940-03-17,15,-2,39651.82,0,"washingtondc"
"78",1940-03-18,17.2,1.4,40012.41,0.9,"washingtondc"
"79",1940-03-19,14.3,5.2,35652.27,1,"washingtondc"
"80",1940-03-20,15.8,1.4,39758.34,0.1,"washingtondc"
"81",1940-03-21,9.4,-1,40886.45,0,"washingtondc"
"82",1940-03-22,8.5,-0.2,38605.55,0.9,"washingtondc"
"83",1940-03-23,5,-3.6,40403,0,"washingtondc"
"84",1940-03-24,2.9,-4.6,32863.66,0,"washingtondc"
"85",1940-03-25,2.6,-5.2,41495.5,0,"washingtondc"
"86",1940-03-26,7.5,-3.6,41588.88,0,"washingtondc"
"87",1940-03-27,16.1,-1.7,36000,0,"washingtondc"
"88",1940-03-28,15.1,3.5,36024.83,0.1,"washingtondc"
"89",1940-03-29,16.8,5.4,3714.58,0.6,"washingtondc"
"90",1940-03-30,17.3,8.2,0,15.1,"washingtondc"
"91",1940-03-31,20.1,7.3,42046.31,1.3,"washingtondc"
"92",1940-04-01,15.3,5.2,42137.8,0,"washingtondc"
"93",1940-04-02,16.2,0.9,42229.37,0,"washingtondc"
"94",1940-04-03,12.3,5.5,12002.37,4.2,"washingtondc"
"95",1940-04-04,26.4,7,40824.25,3.7,"washingtondc"
"96",1940-04-05,12.9,4.1,23526.88,0,"washingtondc"
"97",1940-04-06,13.5,0.3,42749.27,0,"washingtondc"
"98",1940-04-07,15.4,1.2,35485.09,0.2,"washingtondc"
"99",1940-04-08,15.8,9.2,0,37.3,"washingtondc"
"100",1940-04-09,15,7.5,35479.07,1.2,"washingtondc"
"101",1940-04-10,16.5,3.9,42953.33,0,"washingtondc"
"102",1940-04-11,20.1,6.1,39250.2,0,"washingtondc"
"103",1940-04-12,15.2,0.6,0,28.2,"washingtondc"
"104",1940-04-13,6.3,-2.3,42731.87,0,"washingtondc"
"105",1940-04-14,9.1,-1.4,43902.23,0.1,"washingtondc"
"106",1940-04-15,16.3,-0.1,3941.24,7.5,"washingtondc"
"107",1940-04-16,20.2,6,23074.81,7.3,"washingtondc"
"108",1940-04-17,16.4,10.3,7273.32,1.1,"washingtondc"
"109",1940-04-18,25.7,10.8,34887.84,3,"washingtondc"
"110",1940-04-19,15.8,10.5,0,16.6,"washingtondc"
"111",1940-04-20,16.6,10.7,0,15.3,"washingtondc"
"112",1940-04-21,10,7.4,0,0.2,"washingtondc"
"113",1940-04-22,13.5,6,43168.49,0,"washingtondc"
"114",1940-04-23,14.8,3.6,40105.98,0.3,"washingtondc"
"115",1940-04-24,12.1,7.5,5323.93,10.2,"washingtondc"
"116",1940-04-25,17.5,6.8,44221.86,0.3,"washingtondc"
"117",1940-04-26,15.5,7.9,35827.14,0.1,"washingtondc"
"118",1940-04-27,15.1,6,45484.17,0,"washingtondc"
"119",1940-04-28,17.4,4.5,45830.15,0,"washingtondc"
"120",1940-04-29,21.1,4,46001.61,0,"washingtondc"
"121",1940-04-30,24,9.3,45060.04,0,"washingtondc"
"122",1940-05-01,22.3,14.4,17064.75,14.2,"washingtondc"
"123",1940-05-02,19.3,10.4,44241.17,14.8,"washingtondc"
"124",1940-05-03,15.1,9.6,24475.46,2.1,"washingtondc"
"125",1940-05-04,14.6,7.8,13919.43,0.8,"washingtondc"
"126",1940-05-05,19.6,7.4,46065.47,0,"washingtondc"
"127",1940-05-06,24.6,7,46286.78,0,"washingtondc"
"128",1940-05-07,25.2,17,46296.57,0,"washingtondc"
"129",1940-05-08,24,12.3,47230.64,0.6,"washingtondc"
"130",1940-05-09,16.6,11.9,8342.55,2.4,"washingtondc"
"131",1940-05-10,19.4,8.8,47692.23,0,"washingtondc"
"132",1940-05-11,18.4,8,42044.81,1.6,"washingtondc"
"133",1940-05-12,18.3,7.6,47014.1,0,"washingtondc"
"134",1940-05-13,25.5,8.3,45360.76,0.4,"washingtondc"
"135",1940-05-14,29,16.8,45948.03,0,"washingtondc"
"136",1940-05-15,28,17.9,47819.19,0,"washingtondc"
"137",1940-05-16,21.9,14.8,9456.33,18,"washingtondc"
"138",1940-05-17,19.4,11.4,44434.98,0,"washingtondc"
"139",1940-05-18,23.8,10.9,47591.65,0,"washingtondc"
"140",1940-05-19,28,13.1,48087.2,0,"washingtondc"
"141",1940-05-20,25.2,18.5,29543.53,24.1,"washingtondc"
"142",1940-05-21,25.1,17.8,34680.91,1.3,"washingtondc"
"143",1940-05-22,23.5,17.6,27984.47,1.2,"washingtondc"
"144",1940-05-23,23,16.9,10424.96,0.3,"washingtondc"
"145",1940-05-24,18.8,14.7,1831.06,5.8,"washingtondc"
"146",1940-05-25,19.6,16.6,928.58,23.5,"washingtondc"
"147",1940-05-26,25.6,17.2,27538.46,2.9,"washingtondc"
"148",1940-05-27,24.2,16.8,45282.97,9.4,"washingtondc"
"149",1940-05-28,23.6,15.2,46498.25,0,"washingtondc"
"150",1940-05-29,25.6,14.3,48981.33,0.6,"washingtondc"
"151",1940-05-30,16.8,13.5,226.43,19.5,"washingtondc"
"152",1940-05-31,24.7,13.4,36677.32,4.7,"washingtondc"
"153",1940-06-01,26.7,15.7,48252.42,0.9,"washingtondc"
"154",1940-06-02,25.5,15.2,49598.9,0,"washingtondc"
"155",1940-06-03,27.2,15.8,49621.67,0,"washingtondc"
"156",1940-06-04,30,16.8,43208.81,0,"washingtondc"
"157",1940-06-05,29.2,19.9,43334.02,1.6,"washingtondc"
"158",1940-06-06,30.6,20.9,49447.29,0.1,"washingtondc"
"159",1940-06-07,30.2,18.9,48410.07,0.1,"washingtondc"
"160",1940-06-08,30.1,20.6,43952.42,2.8,"washingtondc"
"161",1940-06-09,29.6,22.3,24608.42,3.2,"washingtondc"
"162",1940-06-10,29,21.1,14448.55,9,"washingtondc"
"163",1940-06-11,27.1,19.9,9726.76,3.1,"washingtondc"
"164",1940-06-12,29.3,22.2,25454.34,7.2,"washingtondc"
"165",1940-06-13,30.7,22.5,49629.23,0.3,"washingtondc"
"166",1940-06-14,29.6,21.9,36985.47,0.4,"washingtondc"
"167",1940-06-15,29.9,22.3,35097.77,3.5,"washingtondc"
"168",1940-06-16,27.6,22.7,20688.01,0.7,"washingtondc"
"169",1940-06-17,23.2,21.1,7682.11,3.4,"washingtondc"
"170",1940-06-18,26.7,19.6,16236.82,9.2,"washingtondc"
"171",1940-06-19,28.9,20.9,42538.62,5.4,"washingtondc"
"172",1940-06-20,22.3,16,49648.16,0,"washingtondc"
"173",1940-06-21,21.4,11,49634.72,0,"washingtondc"
"174",1940-06-22,21.6,11.3,23458.36,2.1,"washingtondc"
"175",1940-06-23,26.4,17.1,44016.75,1.1,"washingtondc"
"176",1940-06-24,32,21.9,39621.61,9.9,"washingtondc"
"177",1940-06-25,26.5,20.2,46800,2.2,"washingtondc"
"178",1940-06-26,24.5,17.4,49542.78,0.5,"washingtondc"
"179",1940-06-27,25.6,16.3,36832.7,3.1,"washingtondc"
"180",1940-06-28,31.3,18.5,42731.72,0.3,"washingtondc"
"181",1940-06-29,26.5,18,37777.96,4.5,"washingtondc"
"182",1940-06-30,24.8,15.9,49239.16,0,"washingtondc"
"183",1940-07-01,23.8,17.3,39549.36,2.6,"washingtondc"
"184",1940-07-02,24.4,13.7,46192.91,0,"washingtondc"
"185",1940-07-03,22.1,16,3132.74,11.6,"washingtondc"
"186",1940-07-04,24.7,15.8,30047.11,2.8,"washingtondc"
"187",1940-07-05,25.6,14.8,49297.62,0,"washingtondc"
"188",1940-07-06,25.6,16.1,46731.15,0,"washingtondc"
"189",1940-07-07,26,15.5,44595.9,0,"washingtondc"
"190",1940-07-08,26,17.8,32290.52,0,"washingtondc"
"191",1940-07-09,28.1,16.8,42861.32,0.2,"washingtondc"
"192",1940-07-10,31,20.1,45319.75,0.7,"washingtondc"
"193",1940-07-11,32.7,21.2,47228.48,2.6,"washingtondc"
"194",1940-07-12,25.9,18.4,29241.46,9.9,"washingtondc"
"195",1940-07-13,23.4,16.5,39081.3,1,"washingtondc"
"196",1940-07-14,25,15.8,48660.96,0,"washingtondc"
"197",1940-07-15,27.1,15.4,45993.46,0,"washingtondc"
"198",1940-07-16,28.7,19.3,42500.85,0.7,"washingtondc"
"199",1940-07-17,26.5,19.9,9743.16,20.6,"washingtondc"
"200",1940-07-18,28.5,20.3,47070.19,0,"washingtondc"
"201",1940-07-19,31,19.6,48456.38,0,"washingtondc"
"202",1940-07-20,32.7,22.6,48441.32,0,"washingtondc"
"203",1940-07-21,33.4,24,48297.55,0.1,"washingtondc"
"204",1940-07-22,33.2,23.9,48130.37,0,"washingtondc"
"205",1940-07-23,33.1,24.5,39975.52,6.5,"washingtondc"
"206",1940-07-24,30.7,23.3,42864.95,7.8,"washingtondc"
"207",1940-07-25,34.7,23.3,47594.9,1.1,"washingtondc"
"208",1940-07-26,36.1,24.5,47538.18,0,"washingtondc"
"209",1940-07-27,35.5,25.1,47363.69,1.5,"washingtondc"
"210",1940-07-28,36,25.4,47304.28,0,"washingtondc"
"211",1940-07-29,35.6,24.7,47131.46,0,"washingtondc"
"212",1940-07-30,35.2,25,46960.95,0.6,"washingtondc"
"213",1940-07-31,34,24.9,46041.35,0.2,"washingtondc"
"214",1940-08-01,29.1,21,46938.15,0,"washingtondc"
"215",1940-08-02,25.7,18.3,41269.32,0.1,"washingtondc"
"216",1940-08-03,24.7,17.1,34042.98,0,"washingtondc"
"217",1940-08-04,28,18.5,46247.22,0,"washingtondc"
"218",1940-08-05,30.9,19.6,45020.69,0.3,"washingtondc"
"219",1940-08-06,31.9,23.4,45565.84,3,"washingtondc"
"220",1940-08-07,30.5,23.1,24084.89,0.3,"washingtondc"
"221",1940-08-08,28.3,21.9,40592.57,0.7,"washingtondc"
"222",1940-08-09,30.3,19.4,45752.5,0,"washingtondc"
"223",1940-08-10,29.4,19.3,45682.79,0,"washingtondc"
"224",1940-08-11,26.6,19.5,11902.5,2.6,"washingtondc"
"225",1940-08-12,28.9,22,39800.54,0.9,"washingtondc"
"226",1940-08-13,30.7,21.5,41755.46,0,"washingtondc"
"227",1940-08-14,26.9,21.7,125.58,13.8,"washingtondc"
"228",1940-08-15,27.2,21.5,22521.67,11.5,"washingtondc"
"229",1940-08-16,27.2,21.6,28662.97,3.9,"washingtondc"
"230",1940-08-17,25.8,22.6,8447.76,2.9,"washingtondc"
"231",1940-08-18,28.5,23,32352.33,1.2,"washingtondc"
"232",1940-08-19,26.7,20.4,21866.85,5.3,"washingtondc"
"233",1940-08-20,23.2,16.7,44847.76,0,"washingtondc"
"234",1940-08-21,24.1,14.4,39969.19,0,"washingtondc"
"235",1940-08-22,24.9,16.9,31611.45,0.4,"washingtondc"
"236",1940-08-23,27.9,16.8,43544.31,0,"washingtondc"
"237",1940-08-24,24.3,17.9,41254.16,0,"washingtondc"
"238",1940-08-25,22.5,17.5,7091.77,0,"washingtondc"
"239",1940-08-26,26.7,19.5,14896.63,13.3,"washingtondc"
"240",1940-08-27,23.9,18.3,0,6.3,"washingtondc"
"241",1940-08-28,25.7,21.5,4434.45,1.2,"washingtondc"
"242",1940-08-29,25.3,21,1948.5,1.8,"washingtondc"
"243",1940-08-30,26.7,20.5,11529.31,0.6,"washingtondc"
"244",1940-08-31,25.1,21.1,6773.19,16.4,"washingtondc"
"245",1940-09-01,28.6,20.2,38080.45,1.7,"washingtondc"
"246",1940-09-02,26.6,18.6,42915.73,0,"washingtondc"
"247",1940-09-03,27.1,17.7,39600,0,"washingtondc"
"248",1940-09-04,26.6,17.7,42812.32,0,"washingtondc"
"249",1940-09-05,27.5,16.7,38674.37,0,"washingtondc"
"250",1940-09-06,24.8,16.7,42708.72,0,"washingtondc"
"251",1940-09-07,24.3,14.4,38488.56,0,"washingtondc"
"252",1940-09-08,25.2,16.9,41950.37,4,"washingtondc"
"253",1940-09-09,26.5,17.8,42104.45,0.5,"washingtondc"
"254",1940-09-10,23.9,18.8,26369.98,3.1,"washingtondc"
"255",1940-09-11,18.6,13.7,23282.05,3.9,"washingtondc"
"256",1940-09-12,20.1,10.5,39051.26,0,"washingtondc"
"257",1940-09-13,21.5,9.9,41920.86,0,"washingtondc"
"258",1940-09-14,22.5,12.5,41771.11,0,"washingtondc"
"259",1940-09-15,21,15.3,16346,0.7,"washingtondc"
"260",1940-09-16,22.2,15.2,39820.48,1,"washingtondc"
"261",1940-09-17,24,12.6,30078.31,0,"washingtondc"
"262",1940-09-18,24.6,14.4,41169.02,0,"washingtondc"
"263",1940-09-19,27.2,14.1,41018.16,0,"washingtondc"
"264",1940-09-20,29,16.1,40867.35,0.2,"washingtondc"
"265",1940-09-21,31.1,20,40716.67,0,"washingtondc"
"266",1940-09-22,25.6,17.3,40566.21,0,"washingtondc"
"267",1940-09-23,25.4,14.8,38206.03,0,"washingtondc"
"268",1940-09-24,29.1,18.5,29174.97,3.5,"washingtondc"
"269",1940-09-25,22.5,11.4,8159.34,41.7,"washingtondc"
"270",1940-09-26,15.9,8.1,39965.59,0,"washingtondc"
"271",1940-09-27,17.9,6.9,39813.93,0,"washingtondc"
"272",1940-09-28,19.9,6.5,38016.15,0,"washingtondc"
"273",1940-09-29,21.1,9.6,36408.7,0,"washingtondc"
"274",1940-09-30,18.6,12,36048.79,0.2,"washingtondc"
"275",1940-10-01,17.4,11.1,37141.45,1,"washingtondc"
"276",1940-10-02,19.2,11.9,20886.98,0.2,"washingtondc"
"277",1940-10-03,22.3,12.2,37072.58,0,"washingtondc"
"278",1940-10-04,22.9,12.6,38108.33,0,"washingtondc"
"279",1940-10-05,21.2,11.4,29499.77,0,"washingtondc"
"280",1940-10-06,24.6,13.2,36779.5,0,"washingtondc"
"281",1940-10-07,26.3,16.6,36000,0.2,"washingtondc"
"282",1940-10-08,21.6,16.1,16178.48,0.5,"washingtondc"
"283",1940-10-09,19.3,12,37101.43,0,"washingtondc"
"284",1940-10-10,19.4,9.7,36921.12,0,"washingtondc"
"285",1940-10-11,21,7.3,36809.97,0,"washingtondc"
"286",1940-10-12,23.5,12,36700.04,0,"washingtondc"
"287",1940-10-13,25.8,10.9,36595.27,0,"washingtondc"
"288",1940-10-14,23.8,15.1,36331.99,0,"washingtondc"
"289",1940-10-15,25.9,11.3,23411.68,0.5,"washingtondc"
"290",1940-10-16,11.2,8.2,1778.64,8.2,"washingtondc"
"291",1940-10-17,15.1,8.6,31709.65,0,"washingtondc"
"292",1940-10-18,13.8,6.6,36050.06,0,"washingtondc"
"293",1940-10-19,10.8,3.6,20671.65,8.8,"washingtondc"
"294",1940-10-20,11.5,2.6,35717.12,4.6,"washingtondc"
"295",1940-10-21,14.2,2.7,28840.2,0,"washingtondc"
"296",1940-10-22,12.5,3.1,35588.64,0,"washingtondc"
"297",1940-10-23,20.2,5.9,35464.41,0,"washingtondc"
"298",1940-10-24,23.3,11.5,35381.8,0,"washingtondc"
"299",1940-10-25,20.2,10.2,35300.17,0,"washingtondc"
"300",1940-10-26,19.4,11,35219.63,1.2,"washingtondc"
"301",1940-10-27,14.5,7.1,22631.29,0.5,"washingtondc"
"302",1940-10-28,13.8,8.7,35062.29,0,"washingtondc"
"303",1940-10-29,14.2,7,34033,0,"washingtondc"
"304",1940-10-30,20.8,11.5,17326.02,9.2,"washingtondc"
"305",1940-10-31,16.2,8.1,34679.26,0,"washingtondc"
"306",1940-11-01,15.7,8,21372.77,13.3,"washingtondc"
"307",1940-11-02,17.3,9.4,32450.02,9.5,"washingtondc"
"308",1940-11-03,15.5,8.7,34262.36,0,"washingtondc"
"309",1940-11-04,19.8,5.6,34126.93,0,"washingtondc"
"310",1940-11-05,20.9,10.3,33911.36,0,"washingtondc"
"311",1940-11-06,16.2,7.5,33242.21,0,"washingtondc"
"312",1940-11-07,10.3,4.6,33723.81,0,"washingtondc"
"313",1940-11-08,8.1,3.2,32398.78,0,"washingtondc"
"314",1940-11-09,10.2,0.8,33458.98,0,"washingtondc"
"315",1940-11-10,14,4.1,24622.37,0,"washingtondc"
"316",1940-11-11,18.6,10.1,17926.26,6.2,"washingtondc"
"317",1940-11-12,16.8,8.7,0,7.9,"washingtondc"
"318",1940-11-13,8.6,5.1,0,38.2,"washingtondc"
"319",1940-11-14,7.9,6.3,0,13.4,"washingtondc"
"320",1940-11-15,8.1,4.1,1727.99,5.6,"washingtondc"
"321",1940-11-16,7.1,0.5,32576.78,0,"washingtondc"
"322",1940-11-17,8.9,0,32424.04,0,"washingtondc"
"323",1940-11-18,9.2,2.8,32343.19,0,"washingtondc"
"324",1940-11-19,11.2,-0.4,32230.38,0,"washingtondc"
"325",1940-11-20,14.5,4.5,31863.12,0,"washingtondc"
"326",1940-11-21,15.3,6.8,29603.89,0,"washingtondc"
"327",1940-11-22,21.1,11.9,23477.08,0.4,"washingtondc"
"328",1940-11-23,13.1,7.1,30621.17,0,"washingtondc"
"329",1940-11-24,10.9,6.2,0,7.8,"washingtondc"
"330",1940-11-25,7.8,1.9,31154.83,0,"washingtondc"
"331",1940-11-26,6.3,-0.8,11817.19,15.9,"washingtondc"
"332",1940-11-27,10.5,3.6,18645.87,5.6,"washingtondc"
"333",1940-11-28,4.7,-1.3,30939.05,0,"washingtondc"
"334",1940-11-29,8.9,-2.3,18306.43,0.2,"washingtondc"
"335",1940-11-30,8,1.8,12227.02,0.5,"washingtondc"
"336",1940-12-01,11.1,2.9,24383.98,0,"washingtondc"
"337",1940-12-02,4.4,-2.6,30149.03,0,"washingtondc"
"338",1940-12-03,2.1,-3.1,30486.96,0,"washingtondc"
"339",1940-12-04,2.6,-4.7,19450.62,0,"washingtondc"
"340",1940-12-05,5.3,2,8470.24,2.2,"washingtondc"
"341",1940-12-06,5.2,-2,29605.78,0,"washingtondc"
"342",1940-12-07,14.2,2.6,26067.53,0.5,"washingtondc"
"343",1940-12-08,9,1.6,29753.03,0,"washingtondc"
"344",1940-12-09,6.6,-1.1,29900.64,0,"washingtondc"
"345",1940-12-10,13.8,3.5,29324.7,0,"washingtondc"
"346",1940-12-11,8.7,3.3,29250.72,0,"washingtondc"
"347",1940-12-12,12.6,1.2,21741.81,0,"washingtondc"
"348",1940-12-13,14,4.1,19633.45,5.8,"washingtondc"
"349",1940-12-14,3.3,1,0,6.8,"washingtondc"
"350",1940-12-15,4.6,2.9,0,0,"washingtondc"
"351",1940-12-16,13.4,4.8,0,11,"washingtondc"
"352",1940-12-17,10.5,0.6,29690.26,0,"washingtondc"
"353",1940-12-18,6.5,-2,29878.26,0,"washingtondc"
"354",1940-12-19,8,-2.1,28888.37,0,"washingtondc"
"355",1940-12-20,9,0.6,10676.03,0.1,"washingtondc"
"356",1940-12-21,8.4,1.7,29630.37,0,"washingtondc"
"357",1940-12-22,11.7,-1.2,30075.31,0,"washingtondc"
"358",1940-12-23,7.7,0.4,30075.16,0,"washingtondc"
"359",1940-12-24,9,-2,29348.21,0,"washingtondc"
"360",1940-12-25,14.2,2.1,29742.93,4.6,"washingtondc"
"361",1940-12-26,12.2,9.8,0,15.4,"washingtondc"
"362",1940-12-27,12.8,9.7,0,0,"washingtondc"
"363",1940-12-28,14.1,9,0,25.2,"washingtondc"
"364",1940-12-29,15.9,8.2,5313.83,2.5,"washingtondc"
"365",1940-12-30,8.5,3.4,27485.81,0,"washingtondc"
"366",1940-12-31,8.9,1.7,30381.9,0,"washingtondc"
"367",1941-01-01,10,-0.1,29467.36,0,"washingtondc"
"368",1941-01-02,6.6,0.9,6312.95,2,"washingtondc"
"369",1941-01-03,7.5,4.4,19732.76,3.2,"washingtondc"
"370",1941-01-04,7.2,-3.2,30595.2,0.4,"washingtondc"
"371",1941-01-05,-0.4,-4.2,30670,0,"washingtondc"
"372",1941-01-06,2.8,-3.9,30728.92,0,"washingtondc"
"373",1941-01-07,2.5,-5.2,30789.86,0,"washingtondc"
"374",1941-01-08,4.5,-5.5,30852.69,0,"washingtondc"
"375",1941-01-09,7.3,-3.1,24051.48,0,"washingtondc"
"376",1941-01-10,3.1,-1.7,30951.5,0,"washingtondc"
"377",1941-01-11,4.8,-2.6,31024.9,0,"washingtondc"
"378",1941-01-12,7.3,-2.9,31119.28,0,"washingtondc"
"379",1941-01-13,5,-1.3,30552.04,0,"washingtondc"
"380",1941-01-14,0.7,-4.6,26303.36,0,"washingtondc"
"381",1941-01-15,1,-1,0,0,"washingtondc"
"382",1941-01-16,1,-1.9,0,19.3,"washingtondc"
"383",1941-01-17,6.6,-0.2,2163.21,2.1,"washingtondc"
"384",1941-01-18,7.3,1.7,0,0,"washingtondc"
"385",1941-01-19,2.6,-1.9,31662.69,0,"washingtondc"
"386",1941-01-20,2.1,-2.9,31834.07,0,"washingtondc"
"387",1941-01-21,4.7,-4.7,31914.48,0,"washingtondc"
"388",1941-01-22,10.1,-1.7,29557.47,0.3,"washingtondc"
"389",1941-01-23,9.9,2.6,5091.58,0.3,"washingtondc"
"390",1941-01-24,2.4,0,0,21.4,"washingtondc"
"391",1941-01-25,3.6,-1.6,32365.77,0,"washingtondc"
"392",1941-01-26,3.8,-2.4,20049.11,1.2,"washingtondc"
"393",1941-01-27,2.4,-0.1,0,9.1,"washingtondc"
"394",1941-01-28,2.7,-3.4,14581.53,0.2,"washingtondc"
"395",1941-01-29,1.5,-5.6,32321.08,0,"washingtondc"
"396",1941-01-30,6.5,-5.5,27798.67,0,"washingtondc"
"397",1941-01-31,4.7,-1.3,28800,0.3,"washingtondc"
"398",1941-02-01,5.1,-3.8,33212.25,0,"washingtondc"
"399",1941-02-02,7,-2.6,29961.58,0,"washingtondc"
"400",1941-02-03,-0.1,-4.8,32903.33,0,"washingtondc"
"401",1941-02-04,-0.4,-7.7,33667.91,0,"washingtondc"
"402",1941-02-05,4.2,-5,33693.66,0,"washingtondc"
"403",1941-02-06,11.4,-3.6,33055.09,0,"washingtondc"
"404",1941-02-07,6.1,-0.6,172.28,6.9,"washingtondc"
"405",1941-02-08,3.5,-2.9,30740.74,0.1,"washingtondc"
"406",1941-02-09,3.6,-3.4,34302.52,0,"washingtondc"
"407",1941-02-10,2.7,-6.2,34529.88,0,"washingtondc"
"408",1941-02-11,8.6,-5.5,34395.22,0,"washingtondc"
"409",1941-02-12,12.3,-2.5,34795.57,0,"washingtondc"
"410",1941-02-13,8.1,-1.2,13206.93,1.8,"washingtondc"
"411",1941-02-14,6.5,4.4,0,28.3,"washingtondc"
"412",1941-02-15,6.6,0.3,34614.07,0,"washingtondc"
"413",1941-02-16,4.1,-1.7,30923.74,0,"washingtondc"
"414",1941-02-17,6.9,-1.5,20164.55,1.1,"washingtondc"
"415",1941-02-18,-0.6,-4.6,36053.31,0,"washingtondc"
